sentence,logit,prediction,sentiment_score
Apple adds Magic Keyboard to 13-in.,[0.32136035 0.02923028 0.64940935],neutral,0.29213005
"Apple leads wave of companies raising money today,?",[0.65452915 0.02015488 0.32531595],positive,0.63437426
"""VirnetX, Apple heading for new damages trial; VHC -10%"",?",[0.14954723 0.43727458 0.41317818],negative,-0.28772736
"""Apple named 'top pick' on iPhone, Services momentum"",?",[0.87707394 0.03328533 0.08964071],positive,0.8437886
"Apple withholds June quarter guidance - earnings call,?",[0.02153742 0.8569038  0.12155888],negative,-0.83536637
"Apple's services strength drives FQ2 beat,?",[0.6272675  0.20551883 0.16721366],positive,0.42174864
"Apple raises dividend by 6.5%,?",[0.81382823 0.06276297 0.12340874],positive,0.75106525
"""Apple EPS beats by $0.29, beats on revenue"",?",[0.22645494 0.10551411 0.6680309 ],neutral,0.120940834
"""Apple Q2 preview: coronavirus, buybacks in focus"",?",[0.02901652 0.0520711  0.9189124 ],neutral,-0.02305458
"Apple Q2 2020 Earnings Preview,?",[0.05842818 0.2774764  0.66409546],neutral,-0.21904822
"""Of FAANG (+MSFT) earnings, Amazon and Microsoft to lead, Wedbush says"",?",[0.27468488 0.01371819 0.71159697],neutral,0.2609667
"HBO Max to launch on Apple devices as well,?",[0.09062546 0.01261255 0.896762  ],neutral,0.078012906
"Apple delays 5G iPhone production - WSJ,?",[0.01375172 0.95461625 0.03163203],negative,-0.9408645
"Standoff over COVID-19 contact tracing,?",[0.01674677 0.9490594  0.03419384],negative,-0.93231267
"Apple prepping own Mac chip for 2021,?",[0.07139789 0.04105565 0.8875465 ],neutral,0.030342232
"Apple will add $75-100B in buybacks - analysts,?",[0.13807788 0.01300819 0.84891397],neutral,0.1250697
"""Top Apple analyst sees SE strength, cuts Q2 estimates"",?",[0.02665857 0.92526317 0.0480782 ],negative,-0.8986046
"Apple running behind on iPhone 12 - Nomura,?",[0.03438168 0.81235105 0.1532673 ],negative,-0.77796936
"Apple wants to boost iPhone production - Nikkei,?",[0.91946334 0.02901108 0.05152561],positive,0.89045227
"Apple's biggest services expansion in a decade,?",[0.7680409  0.02381967 0.2081395 ],positive,0.7442212
"Leadership change at Apple's Beats,?",[0.09048071 0.1236727  0.7858466 ],neutral,-0.033191994
"Apple cut to Sell with 20% downside at Goldman,?",[0.03911253 0.88975394 0.07113362],negative,-0.8506414
"Apple gradually reopens stores outside China,?",[0.11381269 0.0170035  0.86918384],neutral,0.09680919
"Apple unveils new budget iPhone with virtual launch,?",[0.32748356 0.02751858 0.64499784],neutral,0.299965
"""Apple launches virus-tracking tool, clarifies contact tracing"",?",[0.10157205 0.00884975 0.8895782 ],neutral,0.092722304
"Apple iPhone sales recovering in China,?",[0.02699247 0.949472   0.02353556],negative,-0.9224795
"Trump agreed to mitigation efforts at first recommendation: Coronavirus briefing,?",[0.09642779 0.01036575 0.89320654],neutral,0.086062044
"Apple target cut on iPhone weakness,?",[0.05796579 0.830463   0.11157112],negative,-0.7724972
"""Apps collecting data to help stop virus spread could invade privacy, expert says"",?",[0.0296301  0.744676   0.22569399],negative,-0.71504587
"""U.S. now has the world's deadliest outbreak, Apple/Google have a plan - coronavirus update"",?",[0.05950251 0.31524026 0.62525725],neutral,-0.25573775
"""Trump announces $16B of aid for farmers, ranchers: coronavirus briefing"",?",[0.204289   0.02802403 0.767687  ],neutral,0.17626497
"""Apple target boosted on ecosystem, balance sheet strength"",?",[0.7936344  0.05114118 0.15522441],positive,0.7424932
"Apple's U.S. iPhone sales take hit - KeyBanc,?",[0.1479786  0.7090091  0.14301229],negative,-0.5610305
"Apple's 5G iPhones could launch in December - Wedbush,?",[0.06030729 0.03149156 0.90820116],neutral,0.028815735
"Apple price target trimmed at JPMorgan,?",[0.05109322 0.6375213  0.31138545],negative,-0.5864281
"Apple target boosted on strong teen demand,?",[0.9298911  0.03046202 0.03964689],positive,0.8994291
"Apple Music starts advance fund for indie labels,?",[0.14571914 0.01150662 0.8427742 ],neutral,0.13421252
"Two U.S. companies offer to aid U.K. PM's treatment: coronavirus briefing,?",[0.67805964 0.02529626 0.2966441 ],positive,0.65276337
"Apple producing 1M face shields per week,?",[0.03360419 0.8314386  0.13495712],negative,-0.7978344
"Apple bull trims target on recession impact,?",[0.092089   0.7106367  0.19727442],negative,-0.6185477
"Apple pushes back U.S. stores restart date,?",[0.14512132 0.50143695 0.3534418 ],negative,-0.3563156
"Apple briefly confirms AirTags product,?",[0.06891607 0.13165644 0.79942745],neutral,-0.06274037
"Apple won't take cut of Prime Video purchases,?",[0.05475864 0.20123018 0.7440112 ],neutral,-0.14647155
"Tech giant's estimates lowered on demand concerns,?",[0.01838552 0.95843494 0.02317958],negative,-0.9400494
"Apple acquires hyperlocal weather app,?",[0.20446944 0.06761671 0.72791386],neutral,0.13685274
"""Apple roundup: Contractors get paid, Japan Display gets $200M"",?",[0.3480174  0.09624916 0.55573344],neutral,0.25176823
"""Apple working on new HomePod, budget iPads - Bloomberg"",?",[0.06109976 0.03666892 0.9022314 ],neutral,0.024430841
"Apple target cut on lower iPhone estimates,?",[0.05257357 0.8627543  0.08467215],negative,-0.8101807
"Tech experts share their top picks for today's chaos,?",[0.07547309 0.06764769 0.85687923],neutral,0.007825404
"""BofA cuts Apple target, 2020 iPhone estimate"",?",[0.03340796 0.8590525  0.10753959],negative,-0.8256445
"5G iPhone launch likely delayed - Wedbush,?",[0.03121369 0.75411093 0.21467534],negative,-0.72289723
"Apple mulls 5G iPhone delay - Nikkei,?",[0.02661693 0.8878955  0.08548752],negative,-0.8612786
"Deutsche leaves Apple sidelines after sell-off,?",[0.02877143 0.88817483 0.08305371],negative,-0.8594034
"India lockdown suspends output of Apple suppliers,?",[0.01136627 0.9581723  0.03046145],negative,-0.9468061
"Apple reopening retail stores in April - Bloomberg,?",[0.06212131 0.05416957 0.88370913],neutral,0.007951744
"Apple target cut on continuing virus impact,?",[0.03622358 0.8730053  0.09077115],negative,-0.8367817
"""Apple roundup: Watch tariff exclusion, iPhone limits lifted"",?",[0.43287066 0.12579499 0.44133437],neutral,0.30707568
"Apple cancels restrictions on iPhone buyers,?",[0.02332854 0.87901306 0.09765838],negative,-0.8556845
"Trump sees Hill getting 'very close' on additional relief legislation,?",[0.5535155  0.05321195 0.39327258],positive,0.50030357
"Chase offers temporary assistance to cardholders during Covid-19 crisis,?",[0.41695836 0.02816593 0.5548757 ],neutral,0.38879243
"Apple is limiting online iPhone purchases,?",[0.0355747 0.4531247 0.5113006],neutral,-0.41755
"Apple's 5G iPhones currently on schedule - Bloomberg,?",[0.03660629 0.09290747 0.87048626],neutral,-0.056301173
"""Apple target, iPhone estimates trimmed on virus impact"",?",[0.03965618 0.7679701  0.19237371],negative,-0.7283139
"""Apple launches new MacBook Air, iPad Pro"",?",[0.12368992 0.01452123 0.86178887],neutral,0.109168686
"Apple's biggest bull trims target,?",[0.06897093 0.7187858  0.21224324],negative,-0.6498149
"Apple closes retail stores 'until further notice',?",[0.020507   0.790573   0.18891998],negative,-0.770066
"Apple falls on coronavirus unknowns,?",[0.02536213 0.87371504 0.1009228 ],negative,-0.8483529
"France slaps .1B fine on Apple,?",[0.01675861 0.95518005 0.02806136],negative,-0.9384214
"Wedbush says look to 2021 with Apple,?",[0.27760136 0.01949115 0.70290744],neutral,0.25811023
"Apple to close all stores outside China until March 27,?",[0.01483349 0.9055303  0.07963624],negative,-0.89069676
"VirnetX jumps after receiving $454M from Apple,?",[0.73561287 0.13128214 0.13310501],positive,0.6043307
"Wells Fargo bullish on tech giant despite coronavirus risk,?",[0.7624834  0.12618408 0.11133249],positive,0.6362994
"Apple could buy Disney after pullback - Rosenblatt,?",[0.1180335  0.01958568 0.86238086],neutral,0.098447815
"Apple reopens all stores in China,?",[0.12513529 0.22860779 0.646257  ],neutral,-0.1034725
"Apple receiving French antitrust fine on Monday - Reuters,?",[0.05534748 0.8629874  0.08166513],negative,-0.8076399
"Apple signs deals with major record labels - FT,?",[0.60060954 0.04097103 0.35841945],positive,0.5596385
"Apple's iPhone hit with supply issues - KeyBanc,?",[0.01453264 0.9566187  0.02884856],negative,-0.9420861
"""Apple roundup: Fitness app for iPhone, Italy stores close"",?",[0.11096565 0.18838511 0.70064926],neutral,-0.07741947
"BofA cuts tech giant on potential device delays,?",[0.01747855 0.9520405  0.03048087],negative,-0.93456197
"""Apple TV+ could reach 95M subscribers, says BMO"",?",[0.5586088  0.01180712 0.42958415],positive,0.5468016
"'Doomsday' level of iPhone shipments in China - Wedbush,?",[0.02561505 0.90662926 0.06775573],negative,-0.8810142
"Apple target cut on coronavirus uncertainty,?",[0.11972403 0.5546333  0.3256427 ],negative,-0.43490928
"""Apple, Netflix pull out of SXSW 2020"",?",[0.11573514 0.5272099  0.35705498],negative,-0.41147473
"Apple warning stores about replacement iPhone shortage - Bloomberg,?",[0.02113651 0.8911117  0.0877518 ],negative,-0.86997515
"Apple supply chain recovering faster than expected - Nomura,?",[0.5770916  0.38909063 0.03381782],positive,0.18800095
"""Apple's mini-LED products not facing delay, says analyst"",?",[0.37450758 0.07545695 0.5500354 ],neutral,0.29905063
"Wedbush still bullish on 5G iPhones,?",[0.4503499  0.18976186 0.35988823],positive,0.26058805
"Apple settles throttling suit for up to $500M,?",[0.1964635  0.17555918 0.6279773 ],neutral,0.020904317
"OpCo buys the dip in Apple; shares up 1% premarket,?",[0.84838855 0.10289412 0.04871734],positive,0.7454944
"""Apple's Cook says virus issues 'temporary,' praises supply resilience"",?",[0.20525289 0.03912663 0.7556204 ],neutral,0.16612625
"""Apple roundup: New iPad accessory, Chinese app deadline"",?",[0.07823625 0.03108555 0.89067817],neutral,0.047150698
"""The """"Fab 5"""" mega-stocks will be painful to investors during the coming decade"",?",[0.05259309 0.41472873 0.5326782 ],neutral,-0.36213565
"Apple loses key operations execs - Bloomberg,?",[0.01532152 0.92661065 0.05806787],negative,-0.9112891
"""Apple annual meeting: India retail store, $40B in wearables sales"",?",[0.05594752 0.06497962 0.87907284],neutral,-0.0090321
"Surge in streaming lifts recorded-music sales,?",[0.8792013  0.03715724 0.08364139],positive,0.84204406
"""Apple roundup: Coronavirus impacts timeline, stroke study with J&amp;J"",?",[0.05427641 0.04727258 0.89845103],neutral,0.007003833
"Needham cuts Apple estimates on virus impact,?",[0.02193653 0.90069985 0.07736359],negative,-0.8787633
"Apple reopening more than half of China stores after coronavirus closures - Bloomberg,?",[0.05484929 0.54078496 0.40436578],negative,-0.48593566
"Apple secures major new Manhattan office space - report,?",[0.19743954 0.03028852 0.77227193],neutral,0.167151
"VirnetX +12.5% as Supreme Court won't hear Apple appeal,?",[0.035878   0.8835602  0.08056181],negative,-0.8476822
"Apple bull sees April rebound for suppliers,?",[0.68091834 0.24530616 0.0737755 ],positive,0.43561217
"""Apple roundup: iPhone takes hit in China, App Store grip loosening"",?",[0.08561008 0.7018363  0.21255355],negative,-0.6162262
"Brussels proposes new digital strategy,?",[0.1359484  0.01021634 0.8538353 ],neutral,0.12573206
"Apple's iPhone SE successor hits delay - NAR,?",[0.03855801 0.9040376  0.05740438],negative,-0.8654796
"Apple AirTags launching in Q3,?",[0.04392079 0.02948512 0.9265941 ],neutral,0.014435666
"""Apple suppliers, semi stocks drop on warnings"",?",[0.01155368 0.96538615 0.02306019],negative,-0.95383245
"Wedbush stays bullish despite Apple warning,?",[0.28062698 0.59565204 0.12372102],negative,-0.31502506
"Berkshire unloads a bit more of Apple stake,?",[0.10555656 0.03631942 0.85812396],neutral,0.069237135
"Apple warns on revenue for March quarter due to coronavirus,?",[0.013059   0.9639247  0.02301622],negative,-0.9508657
"Apple designing 5G iPhone antenna - Fast Company,?",[0.0944343  0.01443562 0.89113003],neutral,0.07999867
"Apple reopening Shanghai store,?",[0.11052759 0.21946444 0.67000794],neutral,-0.108936846
"Amazon topped Q4 smart speaker market,?",[0.7963108  0.03403931 0.16964987],positive,0.76227146
"How has coronavirus impacted companies,?",[0.03294984 0.7387423  0.2283078 ],negative,-0.7057924
"Apple reopening some Beijing stores,?",[0.07788172 0.28488055 0.6372377 ],neutral,-0.20699883
"Apple hires Warner Music Group vet,?",[0.08259375 0.23515074 0.68225545],neutral,-0.15255699
"FTC probing M&amp;A history of tech giants (update),?",[0.0319775  0.02743175 0.9405908 ],neutral,0.00454575
"VirnetX +5% after appeals court denies Apple bid,?",[0.05952936 0.85965955 0.08081101],negative,-0.8001302
"Trendforce cuts iPhone estimate after Foxconn delay,?",[0.0226446  0.92941564 0.04793978],negative,-0.90677106
"Foxconn delay 'shock' to Apple's system - Wedbush,?",[0.04284151 0.8235272  0.13363129],negative,-0.7806857
"Apple extends store closures in China,?",[0.01821605 0.93520975 0.04657415],negative,-0.9169937
"France fines Apple 5M for slowed iPhones,?",[0.01835914 0.9559287  0.02571215],negative,-0.93756956
"Foxconn delays return to Shenzhen facility,?",[0.02444055 0.8822898  0.09326959],negative,-0.8578493
"Coronavirus threatening AirPods production - NAR,?",[0.01755147 0.8974977  0.08495073],negative,-0.87994623
"App Store could see coronavirus gains - Morgan Stanely,?",[0.13089272 0.04716516 0.8219421 ],neutral,0.08372757
"Apple loses News chief - Bloomberg,?",[0.0266638  0.8063967  0.16693948],negative,-0.77973294
"DOJ contacting app developers about Apple - Reuters,?",[0.03369882 0.12122054 0.8450806 ],neutral,-0.087521724
"Apple's Chinese suppliers starting back Feb. 10,?",[0.03890454 0.19513316 0.7659623 ],neutral,-0.15622862
"""Goldman recommends big tech, dismisses signs of bubble"",?",[0.05737203 0.11403897 0.828589  ],neutral,-0.05666694
"Apple analysts see limited coronavirus impact,?",[0.07295506 0.18309005 0.7439549 ],neutral,-0.11013499
"Impacts of Apple's China closure are negligible - Wedbush,?",[0.04501517 0.6613679  0.29361695],negative,-0.61635274
"Apple closing all China stores and offices,?",[0.01645108 0.8775911  0.10595778],negative,-0.86114
"Vice News vet could join Apple-affiliated producer - WSJ,?",[0.05713129 0.01440843 0.9284603 ],neutral,0.042722866
"New Apple Maps launches in the U.S.,?",[0.08973102 0.0440192  0.8662498 ],neutral,0.04571182
"Apple topped Q4 smartphone shipments,?",[0.81543183 0.08491206 0.09965605],positive,0.7305198
"""CalTech wins $1.1B patent case against Apple, Broadcom"",?",[0.5834717  0.1708887  0.24563958],positive,0.412583
"Apple hires Netflix engineer for streaming push - WSJ,?",[0.08289564 0.04178746 0.87531686],neutral,0.041108187
"Apple's India online sales starting in Q3 - report,?",[0.06356509 0.12906715 0.8073678 ],neutral,-0.06550206
"Analysts weigh in on Apple's 'Picasso-like' earnings,?",[0.10663393 0.6169348  0.27643132],negative,-0.5103009
"""Apple execs talk coronavirus impact, iPhone strength"",?",[0.25033167 0.047038   0.70263034],neutral,0.20329367
"Strong iPhone sales drive Apple beat; shares +2.4%,?",[0.88678074 0.06284933 0.05036987],positive,0.8239314
"Apple declares $0.77 dividend,?",[0.05602182 0.6645345  0.27944368],negative,-0.6085127
"""Apple EPS beats by $0.45, beats on revenue"",?",[0.17897646 0.09015979 0.7308637 ],neutral,0.08881667
"What to watch in Apple's Q1,?",[0.04181485 0.02186928 0.93631595],neutral,0.019945573
"Apple earnings take center stage,?",[0.15401158 0.05847112 0.78751725],neutral,0.09554045
"Apple Q1 2020 Earnings Preview,?",[0.05838563 0.26183176 0.6797826 ],neutral,-0.20344613
"JPMorgan cautious ahead of Apple earnings,?",[0.02444646 0.9049687  0.07058492],negative,-0.8805222
