sentence,logit,prediction,sentiment_score
"Prime Air fights to finally take off - BI,?",[0.09618048 0.28422743 0.61959213],neutral,-0.18804695
"Consumer brands find positives in Baird shopping survey,?",[0.7244576  0.12921168 0.14633071],positive,0.59524596
"Slack sets partnership with Amazon Web Services (updated),?",[0.19780335 0.0287934  0.7734032 ],neutral,0.16900994
"""Tesla's Musk throws down on Amazon, calls for breakup"",?",[0.03383128 0.7433305  0.22283821],negative,-0.7094992
"Amazon in early talks to buy 5% stake in Bharti,?",[0.09150459 0.00967671 0.89881873],neutral,0.08182788
"Amazon adds to aircraft fleet,?",[0.619681   0.01958264 0.36073637],positive,0.6000984
"Cloud stalwarts are winners in long-term work-from-home - Wedbush,?",[0.41376823 0.09862571 0.48760608],neutral,0.3151425
"U S  launches probe into foreign digital taxes,?",[0.0515044  0.5764237  0.37207183],negative,-0.5249193
"Amazon sets June sale to goose sales after virus crunch - CNBC,?",[0.08603014 0.19884704 0.7151228 ],neutral,-0.1128169
"Online retail stocks continue to sizzle,?",[0.11533805 0.77408427 0.11057766],negative,-0.65874624
"Amazon rally expected to extend as online dominates,?",[0.7812402  0.04159011 0.17716973],positive,0.73965013
"Nationwide protests force retail closures,?",[0.01448725 0.94611335 0.03939937],negative,-0.9316261
"Amazon scales back deliveries near protests,?",[0.01778285 0.95159274 0.03062435],negative,-0.9338099
"HBO Max's distribution dispute risks lower visibility - WSJ,?",[0.0381376  0.8615357  0.10032671],negative,-0.8233981
"Okta integrates with Amazon Web Services to improve security,?",[0.90772283 0.01127915 0.080998  ],positive,0.89644367
"UPS adds holiday-type surcharge in May,?",[0.06445987 0.7186512  0.216889  ],negative,-0.6541913
"Amazon to give 125K newly hired temp workers option to stay full time,?",[0.2486855  0.19863585 0.5526787 ],neutral,0.050049648
"'Almost thrown in the towel' -- Novogratz on fighting the tape,?",[0.08330799 0.411561   0.50513095],neutral,-0.32825303
"""In volatile market, Morgan Stanley chooses secular growth winners"",?",[0.16008712 0.01865648 0.82125646],neutral,0.14143065
"HBO Max signs last-minute deal with Comcast,?",[0.3897294  0.10395753 0.5063131 ],neutral,0.28577188
"Stay-at-home selloff continues as economy revs up,?",[0.30249873 0.45779353 0.23970774],negative,-0.1552948
"HBO Max enters streaming battlefield,?",[0.05829749 0.02575412 0.9159484 ],neutral,0.032543372
"Amazon looks to disrupt last-mile delivery,?",[0.01480288 0.9442096  0.04098751],negative,-0.9294067
"Amazon in advanced talks to buy Zoox - WSJ,?",[0.1490922  0.01042791 0.8404799 ],neutral,0.13866429
"Brick-and-mortar retail starts to scrap back,?",[0.10378778 0.40612757 0.49008462],neutral,-0.3023398
"""JioMart online grocery service takes on Amazon, Flipkart"",?",[0.0355708  0.0351454  0.92928386],neutral,0.000425398
"""Amazon to hire 50,000 temp workers in India"",?",[0.32023728 0.36366615 0.3160965 ],negative,-0.043428868
"Amazon moves Prime Day to fall as it starts normalizing - WSJ,?",[0.1147177  0.24299406 0.6422882 ],neutral,-0.12827635
"Amazon launches food delivery in India,?",[0.10483614 0.0168859  0.8782779 ],neutral,0.08795024
"""Amazon plans five new solar projects, first in China"",?",[0.06159493 0.0071064  0.9312986 ],neutral,0.054488532
"Big tech has a big problem in D C ,?",[0.02225886 0.8997789  0.0779622 ],negative,-0.87752
"Amazon makes its move into big-budget gaming,?",[0.18814535 0.02475477 0.78709984],neutral,0.16339058
"Amazon lurking in J C  Penney bankruptcy case,?",[0.02981691 0.74765056 0.2225326 ],negative,-0.71783364
"Amazon's French warehouses reopen without shipping ban,?",[0.22975469 0.05948048 0.71076477],neutral,0.1702742
"Panic favorites underperform as broad market rallies,?",[0.0188516  0.9600361  0.02111224],negative,-0.9411845
"""Appaloosa Management buys Twitter, exits Caesars, cuts Facebook"",?",[0.01443384 0.9424357  0.04313053],negative,-0.9280018
"Amazon responds to House request,?",[0.0580287  0.01066879 0.93130255],neutral,0.047359906
"""Melvin Capital adds in retail, exits Altice, trims Amazon"",?",[0.09144936 0.4290643  0.47948635],neutral,-0.33761495
"Amazon reopening French warehouses on May 19,?",[0.08447804 0.04122143 0.8743006 ],neutral,0.043256607
"Pockets of strength amid record drop in retail sales,?",[0.12468452 0.76417404 0.11114142],negative,-0.63948953
"Sixth confirmed Amazon worker dies from COVID-19,?",[0.01576529 0.93564194 0.04859275],negative,-0.91987664
"Shippers could see higher last-mile fees from USPS,?",[0.7918051  0.05843822 0.14975667],positive,0.73336685
"Amazon's Deliveroo investment challenged by UK rival,?",[0.17496827 0.7897687  0.03526308],negative,-0.61480045
"""Despite spending slowdown, Nomura sees cloud computing boost in pandemic"",?",[0.8646534  0.04800994 0.0873366 ],positive,0.8166435
"Bill Miller says stock market isn't 'dramatically overvalued',?",[0.27743515 0.34114486 0.38141993],neutral,-0.063709706
"Amazon wants price-gouging law; extends pay raise,?",[0.5648958  0.15520601 0.27989823],positive,0.40968978
"CEO of Berkshire-Amazon-JPMorgan's Haven steps down,?",[0.03033758 0.22643338 0.7432291 ],neutral,-0.1960958
"Amazon shipping normalizing after pandemic demand,?",[0.4084222  0.2834307  0.30814716],positive,0.12499151
"Amazon launches new Fire HD 8 tablets,?",[0.15562053 0.03054021 0.81383926],neutral,0.12508032
"Amazon likely to extend French warehouse closures,?",[0.01572245 0.945253   0.03902455],negative,-0.92953056
"Stan Druckenmiller not buying this rally,?",[0.07200491 0.37450376 0.5534913 ],neutral,-0.30249885
"State AGs request Amazon's worker safety data,?",[0.03196647 0.82832944 0.13970408],negative,-0.796363
"'No doubt' economy is 'divorced' from stock and bond markets - Social Capital CEO,?",[0.0375266  0.64249665 0.31997675],negative,-0.60497004
"AMC pares gains on report of no talks with Amazon com,?",[0.46190035 0.48913845 0.04896124],negative,-0.0272381
"AMC shares jump 17% after sources say Amazon is circling the theater chain,?",[0.42322952 0.46918115 0.10758939],negative,-0.045951635
"""CEO hunt for Amazon, Berkshire, JPMorgan health venture"",?",[0.03114327 0.02150853 0.9473482 ],neutral,0.009634743
"Amazon streaming Thursday NFL games at no cost to Prime members,?",[0.02738515 0.01828426 0.9543306 ],neutral,0.009100895
"Amazon files another JEDI cloud contract challenge,?",[0.08601557 0.32919818 0.58478624],neutral,-0.24318261
"Amazon's France warehouse closure extended again,?",[0.01251923 0.9582299  0.02925089],negative,-0.94571066
"Google preparing new streaming stick - reports,?",[0.03195506 0.08128031 0.88676465],neutral,-0.04932525
"Amazon's Twitch plans original series push - Bloomberg,?",[0.02799128 0.07383796 0.89817077],neutral,-0.04584668
"Amazon eyes direct Future Retail stake - report,?",[0.0455734  0.06075802 0.8936686 ],neutral,-0.015184619
"Amazon's entry-level Ring gets upgrades,?",[0.8749758  0.01540899 0.10961517],positive,0.8595668
"Red-hot returns in Internet retail,?",[0.19278437 0.1349489  0.6722667 ],neutral,0.057835475
"Peak fear is past but consumer recovery could be slow,?",[0.03344687 0.8628897  0.10366344],negative,-0.82944286
"ICE partnership to identify fake coronavirus gear,?",[0.15855429 0.0303146  0.8111311 ],neutral,0.12823969
"Amazon's French warehouses remain closed,?",[0.01978056 0.8150533  0.16516623],negative,-0.7952727
"NFL brings global games home; reportedly set to announce fall,?",[0.04930283 0.19324486 0.75745225],neutral,-0.14394203
"Amazon denied French unemployment; AWS engineer exits over safety,?",[0.01371666 0.9394124  0.0468709 ],negative,-0.9256958
"Amazon eyes asset sale from bankrupt OneWeb - Telegraph,?",[0.13231848 0.01776198 0.84991956],neutral,0.11455651
"""Odeon finds retail opportunities, 'generational' mall prospects"",?",[0.38562325 0.01729479 0.59708196],neutral,0.36832845
"NFL plans for full season,?",[0.03838226 0.10492513 0.8566926 ],neutral,-0.06654287
"Amazon CEO called to Congress for misleading testimony,?",[0.01934036 0.90067697 0.07998262],negative,-0.8813366
"Amazon extends timeline on return to work,?",[0.28570035 0.048953   0.6653466 ],neutral,0.23674735
"Amazon to focus on worker safety in Q2,?",[0.10169984 0.30904454 0.58925563],neutral,-0.2073447
"Amazon -4% as COVID-19 costs cut in,?",[0.09768872 0.85620755 0.04610375],negative,-0.7585188
"""Amazon EPS misses by $1 10, beats on revenue"",?",[0.340355   0.2549552  0.40468982],neutral,0.08539981
"Amazon Q1 2020 Earnings Preview,?",[0.0669055  0.22841161 0.7046828 ],neutral,-0.16150612
"U S  counterfeiting report includes Amazon foreign sites,?",[0.03113971 0.52763885 0.44122145],negative,-0.49649915
"""NFL, Amazon sweeten streaming partnership"",?",[0.08126604 0.01422556 0.9045084 ],neutral,0.06704048
"Workers start to push back on safety at essential businesses,?",[0.04908683 0.8440337  0.10687944],negative,-0.7949469
"Senator wants DOJ probe of Amazon's data practices,?",[0.05729889 0.41826546 0.52443564],neutral,-0.36096656
"""Of FAANG (+MSFT) earnings, Amazon and Microsoft to lead, Wedbush says"",?",[0.27468488 0.01371819 0.71159697],neutral,0.2609667
"Amazon safety measures so inadequate - New York AG,?",[0.01663232 0.9287114  0.05465624],negative,-0.9120791
"Amazon price targets raised on Q1 upside potential,?",[0.74324495 0.08898659 0.16776845],positive,0.6542584
"Amazon gets two-notch downgrade,?",[0.01785561 0.9539067  0.02823766],negative,-0.93605113
"Amazon screens new merchants via video calls,?",[0.02778534 0.06592378 0.9062908 ],neutral,-0.03813844
"Can things go wrong at Amazon ,?",[0.03124439 0.7662784  0.20247719],negative,-0.735034
"""These e-commerce names booming, Baird says, but will it last "",?",[0.10220042 0.07364421 0.8241554 ],neutral,0.028556205
"No post office aid without Amazon price increase - Trump,?",[0.12135277 0.06486154 0.81378573],neutral,0.056491233
"Amazon extends coronavirus pay policies,?",[0.5005907  0.0232824  0.47612694],positive,0.47730827
"""Amazon roundup: Price target boosts, loses France appeal"",?",[0.03766411 0.89148223 0.07085372],negative,-0.8538181
"Amazon uses seller data for private-label dupes - WSJ,?",[0.02669965 0.07383116 0.8994692 ],neutral,-0.04713151
"Bezos calling the day-to-day shots at Amazon again,?",[0.08443282 0.14940712 0.7661601 ],neutral,-0.0649743
"U S  Amazon staff protest safety; French warehouses stay closed,?",[0.01221421 0.9607852  0.0270006 ],negative,-0.94857097
"""Amazon has path to $4,000/share - Jefferies"",?",[0.7275876  0.05074142 0.22167107],positive,0.67684615
"Facebook places limits on protest organizers,?",[0.03092686 0.6655187  0.30355448],negative,-0.6345918
"Morgan Stanley says lock in profits on Amazon,?",[0.0547223 0.8751807 0.070097 ],negative,-0.8204584
"Facebook launching Gaming app early - NYT,?",[0.0564826  0.09769161 0.84582585],neutral,-0.041209012
"Amazon extends French warehouse closures in dispute,?",[0.02013264 0.9467643  0.0331031 ],negative,-0.9266316
"Heat check at Amazon warehouses,?",[0.03219144 0.21203758 0.755771  ],neutral,-0.17984614
"Judge rules for Pentagon in Amazon JEDI bid protest,?",[0.03597982 0.74112946 0.22289075],negative,-0.70514965
"Cloud customers can't make a deal with Amazon - report,?",[0.03615455 0.72016513 0.24368039],negative,-0.68401057
"Amazon bringing ultra-fast groceries to U K  - report,?",[0.09450122 0.01852578 0.88697296],neutral,0.07597544
"Amazon's Deliveroo investment gets UK approval,?",[0.9121811  0.01956538 0.06825361],positive,0.8926157
"Bezos annual letter stresses testing importance,?",[0.09685601 0.03708877 0.8660552 ],neutral,0.05976724
"Amazon loses EU operations head - Business Insider,?",[0.01592101 0.9297102  0.0543688 ],negative,-0.9137892
"Amazon pauses French warehouses; DOD finds JEDI fair,?",[0.04163346 0.71378434 0.24458215],negative,-0.67215085
"Winners and losers from the retail sales report,?",[0.07557876 0.30146956 0.6229516 ],neutral,-0.2258908
"Amazon limited to essential items in France,?",[0.02241661 0.03024792 0.9473354 ],neutral,-0.007831311
"Amazon target cut on ad weakness,?",[0.03970923 0.88121444 0.07907632],negative,-0.8415052
"Amazon reopens nonessential shipments - WSJ,?",[0.07168952 0.23793563 0.69037485],neutral,-0.16624612
"Amazon target raised on 'heightened demand',?",[0.7109283  0.17748258 0.11158913],positive,0.5334457
"Amazon to hire another 75K,?",[0.2885349  0.30441973 0.4070453 ],neutral,-0.015884817
"Amazon to stop accepting new online grocery customers,?",[0.01715586 0.92047966 0.06236449],negative,-0.90332377
"Supercomputers fired up in COVID-19 fight,?",[0.17141064 0.06480831 0.7637811 ],neutral,0.106602326
"Intuit to lend through SBA's payroll loan program,?",[0.06073476 0.00774899 0.9315163 ],neutral,0.052985772
"Amazon building coronavirus testing capacity,?",[0.09905258 0.0334281  0.8675193 ],neutral,0.065624475
"Senators question Amazon over strike leader firing,?",[0.02037041 0.9128851  0.06674454],negative,-0.8925147
"""Amazon, Nike and Goldfish big winners in teen survey"",?",[0.5975514  0.04838446 0.35406414],positive,0.5491669
"Amazon trials disinfectant fog for warehouses,?",[0.03450786 0.0271637  0.9383285 ],neutral,0.007344162
"""Amazon to suspend delivery service competing with UPS, FedEx - WSJ"",?",[0.03683165 0.62990654 0.33326188],negative,-0.59307486
"""Amazon confirms virus cases in Ohio, Kentucky"",?",[0.04425693 0.39654887 0.55919415],neutral,-0.35229194
"Amazon could terminate workers violating distance rules,?",[0.01304411 0.9603635  0.02659237],negative,-0.9473194
"Amazon sellers adding non-essential items - Business Insider,?",[0.03587454 0.11492037 0.8492051 ],neutral,-0.07904583
"Amazon advances pandemic response,?",[0.086092   0.03026072 0.8836472 ],neutral,0.055831283
"Amazon postponing Prime Day - Reuters,?",[0.03693094 0.30545196 0.65761715],neutral,-0.268521
"Amazon com setting 'virtual fest' for canceled SXSW films,?",[0.03545306 0.08572657 0.8788204 ],neutral,-0.050273508
"""CIOs expect lower PC, higher security spending - Instinet"",?",[0.5346048  0.14006636 0.32532886],positive,0.39453843
"Amazon releasing first in-house games next month,?",[0.06640411 0.01365918 0.91993666],neutral,0.052744932
"Department store malaise at a peak,?",[0.0411606  0.79677534 0.16206399],negative,-0.75561476
"Amazon rolls out coronavirus safety measures,?",[0.10057954 0.00884631 0.8905741 ],neutral,0.091733225
"EU backs Amazon in trademark dispute with Coty,?",[0.0170997  0.93878645 0.04411379],negative,-0.92168677
"""Lawmakers, unions heap more pressure on Amazon"",?",[0.02233601 0.9019914  0.07567251],negative,-0.8796554
"Apple won't take cut of Prime Video purchases,?",[0.05475867 0.20123024 0.74401116],neutral,-0.14647157
"Amazon workers in Michigan plan strike,?",[0.01422693 0.95014703 0.03562596],negative,-0.9359201
"""Amazon fires strike leader, NY demands investigation"",?",[0.02249373 0.89218223 0.08532402],negative,-0.8696885
"Stressing times at Amazon,?",[0.04053574 0.56530786 0.39415643],negative,-0.5247721
"Amazon workers strike in Italy,?",[0.01351407 0.95542496 0.03106106],negative,-0.9419109
"Amazon hires former Boeing exec as drone head,?",[0.04766558 0.36618137 0.5861531 ],neutral,-0.31851578
"Amazon analysts praise coronavirus tailwinds,?",[0.23609188 0.20658644 0.5573217 ],neutral,0.029505447
"Whole Foods workers threaten to strike,?",[0.0156364  0.9463395  0.03802408],negative,-0.9307031
"Temperature checks begin at Amazon warehouses,?",[0.02503014 0.07544748 0.89952236],neutral,-0.05041734
"Tech experts share their top picks for today's chaos,?",[0.07547309 0.06764769 0.85687923],neutral,0.007825404
"Amazon wooing warehouse workers to grocery shifts,?",[0.03716241 0.62719953 0.3356381 ],negative,-0.5900371
